scenario_id,predicted_capacity_kwh,installed_n_modules,installed_capacity_kwh,reference_n_modules,reference_capacity_kwh,excess_capacity_kwh,undersized,oversized,lpsp_target,verified_lpsp,reliability_pass,reference_lpsp,verified_renewable_share,reference_renewable_share,renewable_share_difference,verified_system_lcoe_eur_per_kwh,reference_system_lcoe_eur_per_kwh,extra_system_lcoe_eur_per_kwh,verified_cost_eur,reference_cost_eur,cost_difference_eur,verified_curtailed_kwh,reference_curtailed_kwh,curtailed_difference_kwh,verified_lpsp_battery_alone,reference_lpsp_battery_alone,lean_on_diesel_difference
3039,2725.7527,11,2750.0,11,2750.0,0.0,False,False,0.007628031275140557,0.0,True,0.0,0.8877867491737134,0.8877867491737134,0.0,0.25581787968712266,0.25581787968712266,0.0,411897.5258311987,411897.5258311987,0.0,750591.8306689565,750591.8306689565,0.0,0.11221325082628662,0.11221325082628662,0.0
3040,4426.922,18,4500.0,18,4500.0,0.0,False,False,0.004902077863481846,0.0,True,0.0,0.9234498380529705,0.9234498380529705,0.0,0.23604683167058743,0.23604683167058743,0.0,605921.3222883017,605921.3222883017,0.0,1343720.4468603248,1343720.4468603248,0.0,0.07655016194702942,0.07655016194702942,0.0
3044,2712.6736,11,2750.0,11,2750.0,0.0,False,False,0.003354636475027206,0.0,True,0.0,0.7863608424051153,0.7863608424051153,0.0,0.30711624923233316,0.30711624923233316,0.0,646627.622017491,646627.622017491,0.0,1239515.1482674773,1239515.1482674773,0.0,0.2136391575948847,0.2136391575948847,0.0
3053,7300.4214,30,7500.0,29,7250.0,250.0,False,True,0.0072083397659191695,0.0,True,0.0,0.9110844601038061,0.9066221907656276,0.004462269338178504,0.24904024421114396,0.2489806599896999,5.958422144405895e-05,925716.5374649409,925495.0547911768,221.4826737641124,1759274.1254889427,1776541.1069952329,-17266.981506290147,0.08891553989619393,0.09337780923437249,-0.004462269338178559
3065,3002.5376,13,3250.0,12,3000.0,250.0,False,True,0.008132362166924811,0.0,True,0.0,0.5331520981176563,0.5291977457167765,0.003954352400879824,0.3351710526689429,0.33508317590034264,8.787676860028126e-05,1914136.5912706635,1913634.7336759786,501.8575946849305,553926.2585604638,577734.2963654998,-23808.03780503606,0.46684790188234376,0.4708022542832236,-0.003954352400879824
3095,5514.1455,23,5750.0,22,5500.0,250.0,False,True,0.008542451473487978,0.0,True,0.0,0.784811940798712,0.7800299543692422,0.004781986429469809,0.27760298388809235,0.2771957748350362,0.00040720905305613453,857766.3704806432,856508.1338919196,1258.2365887236083,366446.7715757386,382435.98543787305,-15989.213862134435,0.21518805920128803,0.21997004563075787,-0.004781986429469837
3098,4197.471,17,4250.0,17,4250.0,0.0,False,False,0.005028363026610028,0.0,True,0.0,0.9432164810391148,0.9432164810391148,0.0,0.25190264753676395,0.25190264753676395,0.0,542762.2652112497,542762.2652112497,0.0,1761565.1264973185,1761565.1264973185,0.0,0.056783518960885175,0.056783518960885175,0.0
3103,7591.1714,31,7750.0,31,7750.0,0.0,False,False,0.002348618719818396,0.0,True,0.0,0.8347918158733952,0.8347918158733952,0.0,0.25272492496685317,0.25272492496685317,0.0,1029408.2320909165,1029408.2320909165,0.0,590835.8483911185,590835.8483911185,0.0,0.16520818412660476,0.16520818412660476,0.0
3106,4685.959,19,4750.0,19,4750.0,0.0,False,False,0.005235385891841027,0.0,True,0.0,0.9277585467042084,0.9277585467042084,0.0,0.25184141620599265,0.25184141620599265,0.0,684108.2485202426,684108.2485202426,0.0,1883360.2288667262,1883360.2288667262,0.0,0.07224145329579158,0.07224145329579158,0.0
3109,3383.1306,14,3500.0,14,3500.0,0.0,False,False,0.005117918526757803,0.0,True,0.0,0.932424503603802,0.932424503603802,0.0,0.26787610814916896,0.26787610814916896,0.0,579992.1616216237,579992.1616216237,0.0,1940219.5582891,1940219.5582891,0.0,0.06757549639619793,0.06757549639619793,0.0
3113,2362.2642,10,2500.0,10,2500.0,0.0,False,False,0.0044772407610438325,0.0,True,0.0,0.9758862457173094,0.9758862457173094,0.0,0.2923196820251733,0.2923196820251733,0.0,456864.89574890095,456864.89574890095,0.0,3035647.079159338,3035647.079159338,0.0,0.024113754282690587,0.024113754282690587,0.0
3114,1337.5646,6,1500.0,6,1500.0,0.0,False,False,0.001799716195809431,0.0,True,0.0,0.4625053951070067,0.4625053951070067,0.0,0.3527432534386819,0.3527432534386819,0.0,1392341.8634269007,1392341.8634269007,0.0,461315.8626855042,461315.8626855042,0.0,0.5374946048929933,0.5374946048929933,0.0
3116,7251.477,30,7500.0,30,7500.0,0.0,False,False,0.00881333159043296,0.0,True,0.0,0.8811590917766603,0.8811590917766603,0.0,0.24083805455952986,0.24083805455952986,0.0,1049752.5923737425,1049752.5923737425,0.0,1335997.1034407904,1335997.1034407904,0.0,0.1188409082233397,0.1188409082233397,0.0
3128,4793.2334,20,5000.0,20,5000.0,0.0,False,False,0.003596666019794248,0.0,True,0.0,0.7978019723961836,0.7978019723961836,0.0,0.27466886499168963,0.27466886499168963,0.0,837825.9859843352,837825.9859843352,0.0,653645.1641586362,653645.1641586362,0.0,0.20219802760381647,0.20219802760381647,0.0
3135,2917.1863,12,3000.0,12,3000.0,0.0,False,False,0.006531716304645552,0.0,True,0.0,0.9747083001187233,0.9747083001187233,0.0,0.2957678775154481,0.2957678775154481,0.0,488917.80219921103,488917.80219921103,0.0,3216000.0167108723,3216000.0167108723,0.0,0.025291699881276646,0.025291699881276646,0.0
3137,3874.1855,16,4000.0,16,4000.0,0.0,False,False,0.009614106028114855,0.0,True,0.0,0.6614896060370932,0.6614896060370932,0.0,0.30890806644951724,0.30890806644951724,0.0,1069665.3669721887,1069665.3669721887,0.0,326318.80638830224,326318.80638830224,0.0,0.33851039396290683,0.33851039396290683,0.0
3143,3193.5635,13,3250.0,13,3250.0,0.0,False,False,0.0016927274466620457,0.0,True,0.0,0.9569291655409456,0.9569291655409456,0.0,0.24485400710599606,0.24485400710599606,0.0,464103.3462781821,464103.3462781821,0.0,2127249.1873916434,2127249.1873916434,0.0,0.043070834459054304,0.043070834459054304,0.0
3165,4201.6084,17,4250.0,17,4250.0,0.0,False,False,0.0012525053948837517,0.0,True,0.0,0.8942133285712214,0.8942133285712214,0.0,0.2458250136968257,0.2458250136968257,0.0,492515.0467444237,492515.0467444237,0.0,657746.8067177825,657746.8067177825,0.0,0.1057866714287786,0.1057866714287786,0.0
3168,4318.943,18,4500.0,17,4250.0,250.0,False,True,0.007150997010744176,0.0,True,0.0,0.9602271749010076,0.9543281916347356,0.005898983266272029,0.25975764376250515,0.2593940623273234,0.0003635814351817257,679120.7196877289,678170.1579165747,950.5617711541709,2874245.551074468,2890819.5342233414,-16573.983148873318,0.03977282509899243,0.04567180836526439,-0.005898983266271959
3181,4687.3145,19,4750.0,20,5000.0,-250.0,True,False,0.002689011170411204,0.0,True,0.0,0.6932060808926783,0.6970519949264977,-0.0038459140338193976,0.2951090976735988,0.29500850018808217,0.00010059748551660697,1176590.7740164818,1176189.6949773023,401.07903917948715,580532.6466131187,564623.9136566153,15908.732956503402,0.30679391910732173,0.30294800507350234,0.0038459140338193976
3184,523.8221,3,750.0,1,250.0,500.0,False,True,0.0011426373253944355,0.0,True,0.0,0.2740513081070416,0.2695162681246217,0.004535039982419886,0.40817206603229367,0.4078149058777558,0.00035716015453785,2627046.099376377,2624747.3722734866,2298.7271028906107,79143.85429665999,109742.02146588764,-30598.167169227643,0.7259486918929584,0.7304837318753783,-0.004535039982419886
3185,4933.856,20,5000.0,17,4250.0,750.0,False,True,0.003625324364755822,0.0,True,0.0,0.5324096349480674,0.518901067257195,0.013508567690872386,0.3364826355897533,0.33621840277154746,0.0002642328182058118,1839339.783634651,1837895.3883427037,1444.395291947294,204199.90049585298,284986.8018611885,-80786.9013653355,0.4675903650519326,0.481098932742805,-0.013508567690872442
3188,6425.122,26,6500.0,25,6250.0,250.0,False,True,0.009539361087111176,0.0,True,0.0,0.9218480252248256,0.9169187717468777,0.004929253477947815,0.25058250035935287,0.25055879303612943,2.3707323223431942e-05,866134.4706232031,866052.5266334171,81.94398978597019,1980601.2191938385,1999641.5652705277,-19040.346076689195,0.07815197477517447,0.08308122825312228,-0.004929253477947815
3192,2733.2192,11,2750.0,11,2750.0,0.0,False,False,0.003454557040914019,0.0,True,0.0,0.9731479094669953,0.9731479094669953,0.0,0.32732060727301515,0.32732060727301515,0.0,497884.51070418855,497884.51070418855,0.0,3229575.2003119127,3229575.2003119127,0.0,0.026852090533004712,0.026852090533004712,0.0
3197,4076.7893,17,4250.0,17,4250.0,0.0,False,False,0.007315145350796359,0.0,True,0.0,0.9574364436699276,0.9574364436699276,0.0,0.25757385673698624,0.25757385673698624,0.0,615246.2542620035,615246.2542620035,0.0,2697999.607545601,2697999.607545601,0.0,0.04256355633007231,0.04256355633007231,0.0
3221,4407.7744,18,4500.0,18,4500.0,0.0,False,False,0.0051120502297503645,0.0,True,0.0,0.9571617550467342,0.9571617550467342,0.0,0.2499349193437485,0.2499349193437485,0.0,588288.4378483777,588288.4378483777,0.0,2477265.097741143,2477265.097741143,0.0,0.042838244953265825,0.042838244953265825,0.0
3225,6363.1426,26,6500.0,25,6250.0,250.0,False,True,0.00862184137360078,0.0,True,0.0,0.9327464416205721,0.9281577162566313,0.004588725363940727,0.25535822015310383,0.25517299508930424,0.0001852250637995878,910337.7338818245,909677.4169171453,660.3169646792812,2593015.2377609974,2610181.523665859,-17166.28590486152,0.06725355837942788,0.07184228374336869,-0.00458872536394081
3227,3961.509,16,4000.0,16,4000.0,0.0,False,False,0.004393285663905622,0.0,True,0.0,0.8247382616557271,0.8247382616557271,0.0,0.2501303452786859,0.2501303452786859,0.0,643267.9162826004,643267.9162826004,0.0,443660.010440225,443660.010440225,0.0,0.17526173834427297,0.17526173834427297,0.0
3231,3427.7905,14,3500.0,14,3500.0,0.0,False,False,0.00598516745726041,0.0,True,0.0,0.9690839698065414,0.9690839698065414,0.0,0.29728752562786903,0.29728752562786903,0.0,564332.3996858872,564332.3996858872,0.0,3275561.8635305334,3275561.8635305334,0.0,0.030916030193458618,0.030916030193458618,0.0
3235,6403.3584,26,6500.0,25,6250.0,250.0,False,True,0.002214094556726831,0.0,True,0.0,0.7989994030297516,0.7945826924695201,0.004416710560231518,0.267047434427511,0.2669511340964175,9.630033109347957e-05,987072.6452846667,986716.6957030576,355.94958160910755,387115.3404665794,404162.4726036105,-17047.13213703106,0.20100059697024836,0.20541730753048,-0.004416710560231629
3245,7621.9316,31,7750.0,31,7750.0,0.0,False,False,0.006064182782064997,0.0,True,0.0,0.8373889757270874,0.8373889757270874,0.0,0.2411656827448941,0.2411656827448941,0.0,1110621.7503477987,1110621.7503477987,0.0,643220.2445233273,643220.2445233273,0.0,0.16261102427291266,0.16261102427291266,0.0
3247,4753.4346,20,5000.0,19,4750.0,250.0,False,True,0.001116233282814405,0.0,True,0.0,0.9191941921493922,0.9122379219273091,0.006956270222083116,0.23258512031093553,0.23247629445189166,0.00010882585904387065,586169.9805402656,585895.7134177912,274.26712247438263,1180867.0234104143,1200240.6235845983,-19373.600174183957,0.08080580785060772,0.08776207807269085,-0.00695627022208313
3250,1851.2367,8,2000.0,8,2000.0,0.0,False,False,0.001966783280587192,0.0,True,0.0,0.4524668348326867,0.4524668348326867,0.0,0.3420565600086016,0.3420565600086016,0.0,1505512.6609483897,1505512.6609483897,0.0,179646.93893104023,179646.93893104023,0.0,0.5475331651673133,0.5475331651673133,0.0
3252,1678.3727,7,1750.0,7,1750.0,0.0,False,False,0.009137606091339623,0.0,True,0.0,0.4034387984644452,0.4034387984644452,0.0,0.3607283195290726,0.3607283195290726,0.0,2095390.1955865398,2095390.1955865398,0.0,166315.365393303,166315.365393303,0.0,0.5965612015355548,0.5965612015355548,0.0
3253,9676.513,39,9750.0,38,9500.0,250.0,False,True,0.008863713763511027,0.0,True,0.0,0.7049577702487237,0.7026742836404585,0.0022834866082652727,0.300790602222644,0.30070377528237796,8.6826940266016e-05,1845188.634567082,1844655.997968168,532.6365989139304,435962.42589200253,451673.92060721875,-15711.49471521622,0.2950422297512762,0.2973257163595415,-0.0022834866082653282
3254,5759.118,24,6000.0,23,5750.0,250.0,False,True,0.003692372122559795,0.0,True,0.0,0.8728627394970666,0.8683345444636403,0.004528195033426274,0.2570685283471522,0.25702140454027916,4.712380687305062e-05,968981.2062213103,968803.5801092413,177.62611206900328,1673708.62696399,1691715.9982699014,-18007.371305911336,0.1271372605029334,0.13166545553635964,-0.004528195033426247
3256,4046.0952,17,4250.0,16,4000.0,250.0,False,True,0.003832268101654379,0.0,True,0.0,0.9642560317026628,0.9574206736315826,0.006835358071080266,0.2661063147938084,0.2653877824114896,0.0007185323823188372,541194.4527347485,539733.1355175207,1461.31721722777,2574139.9418995436,2589916.797905893,-15776.856006349437,0.035743968297337156,0.042579326368417436,-0.00683535807108028
3259,6677.944,27,6750.0,26,6500.0,250.0,False,True,0.008902124609958428,0.0,True,0.0,0.9137628522806239,0.9077315666341242,0.0060312856464996845,0.2475698880999291,0.2474648689799599,0.00010501911996921298,726716.239660276,726407.9667093845,308.27295089152176,1436090.1050185661,1455318.1507110922,-19228.045692526037,0.08623714771937607,0.09226843336587578,-0.006031285646499712
3268,3405.1604,14,3500.0,14,3500.0,0.0,False,False,0.008397895038540382,0.0,True,0.0,0.9572629322984495,0.9572629322984495,0.0,0.2619888462735203,0.2619888462735203,0.0,560238.2698948162,560238.2698948162,0.0,2503890.7784526623,2503890.7784526623,0.0,0.04273706770155046,0.04273706770155046,0.0
3274,3725.2249,15,3750.0,15,3750.0,0.0,False,False,0.006446628368460439,0.0,True,0.0,0.8379916312272402,0.8379916312272402,0.0,0.26350695159803106,0.26350695159803106,0.0,627039.408713893,627039.408713893,0.0,828881.7164314424,828881.7164314424,0.0,0.16200836877275987,0.16200836877275987,0.0
3276,5058.5435,21,5250.0,21,5250.0,0.0,False,False,0.0031710776757856163,0.0,True,0.0,0.8716975955181543,0.8716975955181543,0.0,0.2535579018586278,0.2535579018586278,0.0,762545.992113064,762545.992113064,0.0,1091585.2617841908,1091585.2617841908,0.0,0.1283024044818457,0.1283024044818457,0.0
3277,1356.6228,6,1500.0,6,1500.0,0.0,False,False,0.006819544467690397,0.0,True,0.0,0.3571682054000851,0.3571682054000851,0.0,0.3747821268064803,0.3747821268064803,0.0,2162517.7430785466,2162517.7430785466,0.0,100713.3622030929,100713.3622030929,0.0,0.6428317945999149,0.6428317945999149,0.0
3286,666.67676,3,750.0,2,500.0,250.0,False,True,0.00823735223793376,0.0,True,0.0,0.3230197437647778,0.3185696157025405,0.004450128062237324,0.37717259894808464,0.3767673810560096,0.0004052178920750382,1550261.398554421,1548595.8649026142,1665.5336518068798,52285.18284838141,72562.40046350092,-20277.21761511951,0.6769802562352222,0.6814303842974595,-0.004450128062237324
3288,3039.4778,13,3250.0,12,3000.0,250.0,False,True,0.002927988888752786,0.0,True,0.0,0.9783539612570237,0.9700472687317221,0.008306692525301584,0.33269151125305796,0.332191839350497,0.0004996719025609497,600103.4472927753,599202.1473764871,901.299916288117,4034124.1709866696,4051184.8045061203,-17060.63351945067,0.021646038742976336,0.029952731268277952,-0.008306692525301616
3295,533.0521,3,750.0,2,500.0,250.0,False,True,0.008299516544130747,0.0,True,0.0,0.34106932245083976,0.3364807610454218,0.004588561405417968,0.384057064652334,0.38369073030233575,0.0003663343499982763,1520548.938444244,1519098.5568257992,1450.3816184448078,72493.25297757637,92488.81161536589,-19995.558637789523,0.6589306775491602,0.6635192389545782,-0.004588561405417968
3312,8173.243,33,8250.0,32,8000.0,250.0,False,True,0.009910197393797615,0.0,True,0.0,0.7420084416828738,0.7388596576777404,0.0031487840051334093,0.28134373109382604,0.2812451713814771,9.855971234895566e-05,1407883.0429396585,1407389.8364722757,493.2064673828427,280733.9758207265,298202.43726371275,-17468.46144298627,0.2579915583171262,0.26114034232225963,-0.0031487840051334093
3316,3599.3035,15,3750.0,14,3500.0,250.0,False,True,0.0033030817378771893,0.0,True,0.0,0.9736585504676928,0.9656274779423367,0.008031072525356064,0.32430896430777223,0.32398761117590247,0.00032135313186976155,629619.1512073224,628995.2705614157,623.8806459066691,3878386.9776451346,3896116.0691830013,-17729.09153786674,0.026341449532307246,0.034372522057663314,-0.008031072525356068
3331,5569.0938,23,5750.0,22,5500.0,250.0,False,True,0.008788804036031217,0.0,True,0.0,0.6832157319609566,0.6799831103348064,0.003232621626150234,0.29564116922596406,0.29532073306897333,0.00032043615699073325,1246149.857424423,1244799.1948208585,1350.6626035645604,268705.7143583741,283778.12018501374,-15072.405826639617,0.31678426803904336,0.32001688966519354,-0.0032326216261501783
3340,854.42944,4,1000.0,3,750.0,250.0,False,True,0.009653082929459211,0.0,True,0.0,0.3459149739405134,0.34167073558383665,0.004244238356676755,0.3792026959072356,0.3791589972177415,4.369868949410938e-05,1780082.2066566586,1779877.0729367188,205.1337199397385,84223.84770934384,105774.63470885795,-21550.786999514108,0.6540850260594866,0.6583292644161634,-0.004244238356676755
3357,5200.3657,21,5250.0,22,5500.0,-250.0,True,False,0.002948025902527407,0.0,True,0.0,0.7180675894343422,0.7215395839024623,-0.0034719944681200765,0.2935066790514384,0.293447385849367,5.929320207137545e-05,1247819.4731293826,1247567.392964093,252.08016528957523,819286.8257852134,803273.1111226587,16013.714662554674,0.2819324105656578,0.2784604160975377,0.003471994468120132
3381,7721.204,31,7750.0,31,7750.0,0.0,False,False,0.006365107076198417,0.0,True,0.0,0.8934734806528054,0.8934734806528054,0.0,0.2422256247538818,0.2422256247538818,0.0,901048.1586692643,901048.1586692643,0.0,1186363.304466358,1186363.304466358,0.0,0.10652651934719458,0.10652651934719458,0.0
3382,3058.3147,13,3250.0,12,3000.0,250.0,False,True,0.004576498611819968,0.0,True,0.0,0.9702518712676674,0.961717217747066,0.008534653520601454,0.2682317342454633,0.2678659584059463,0.0003657758395170241,501507.4609781058,500823.5772718048,683.8837063009851,2643505.168457147,2660747.488338184,-17242.319881036878,0.02974812873233254,0.038282782252933995,-0.008534653520601454
3393,2540.9458,11,2750.0,10,2500.0,250.0,False,True,0.0026379646710046334,0.0,True,0.0,0.8538642613839308,0.8437574404535302,0.010106820930400606,0.23939703799586376,0.23894404724525822,0.0004529907506055364,366216.4181615227,365523.4578327908,692.9603287319187,235451.68330538322,251933.34117887868,-16481.657873495453,0.14613573861606924,0.15624255954646982,-0.010106820930400578
3398,4282.768,18,4500.0,17,4250.0,250.0,False,True,0.0057420344709118165,0.0,True,0.0,0.9358682457504457,0.9279730852774876,0.00789516047295813,0.246918043591941,0.2465296105922395,0.00038843299970151013,496770.685967265,495989.2034765284,781.4824907365837,1270658.5027078944,1288365.3119490817,-17706.809241187293,0.06413175424955425,0.07202691472251248,-0.007895160472958226
3403,5202.5825,21,5250.0,23,5750.0,-500.0,True,False,0.008361969550605197,0.0,True,0.0,0.5649784221823246,0.5721635465600954,-0.007185124377770746,0.3302816523769565,0.3298563287447601,0.0004253236321963838,1837829.2472633729,1835462.5635400196,2366.683723353315,219005.7534888712,177323.4481236337,41682.305365237524,0.4350215778176754,0.4278364534399047,0.007185124377770746
